W299CS | 299 | D | FX | 107.7 MHz | LIC | TUPELO | MS | US | BLFT-20180725AAM | - | 200510 | 0.25 kW | 0.m | CAPSTAR TX, LLC, AS DEBTOR IN POSSESSION | 
KRWP | 299 | C3 | FM | 107.7 MHz | LIC | STOCKTON | MO | US | BLH-20030204ABP | - | 78693 | 11.7 kW | 146.m | CUMULUS LICENSING LLC | 
KCVK | 299 | A | FM | 107.7 MHz | LIC | OTTERVILLE | MO | US | BLED-20110511AFK | - | 83870 | 3.7 kW | 125.m | LAKE AREA EDUCATIONAL BROADCASTING FOUNDATION | 
KSLZ | 299 | C0 | FM | 107.7 MHz | LIC | ST. LOUIS | MO | US | BLH-20150311AAD | - | 48960 | 100. kW | 309.m | CITICASTERS LICENSES, INC., AS DEBTOR IN POSSESSION | 
K299BS | 299 | D | FX | 107.7 MHz | LIC | LEXINGTON | MO | US | BLFT-20170606AAN | - | 139224 | 0.25 kW | 0.m | BOTT COMMUNICATIONS, INC. | 
KMTZ | 299 | C2 | FM | 107.7 MHz | LIC | WALKERVILLE | MT | US | BLH-20161021AAA | - | 166087 | 2.6 kW | 563.m | CCR-BUTTE IV, LLC | 
KEUR-LP | 299 | L1 | FL | 107.7 MHz | LIC | EUREKA | MT | US | BLL-20050314AHS | - | 134900 | 0.1 kW | -158.1m | EUREKA ADVENTIST RADIO, INC. | 
K299AZ | 299 | D | FX | 107.7 MHz | LIC | POPLAR | MT | US | BLFT-20110531ATR | - | 144841 | 0.092 kW | 103.2m | HI-LINE RADIO FELLOWSHIP, INC. | 
KSYZ-FM | 299 | C1 | FM | 107.7 MHz | LIC | GRAND ISLAND | NE | US | BLH-20080620ACB | - | 41878 | 100. kW | 280.m | NRG LICENSE SUB, LLC | 
KBPY | 299 | C2 | FM | 107.7 MHz | LIC | HAY SPRINGS | NE | US | BLH-20160608HTA | - | 183367 | 50. kW | 142.m | CHADRAD COMMUNICATIONS, INC. | 
KIMI | 299 | A | FM | 107.7 MHz | APP | RALSTON | NE | US | BPED-20180312ABP | - | 189501 | 0.3 kW | 310.m | EDUCATIONAL MEDIA FOUNDATION | 
K299AN | 299 | D | FX | 107.7 MHz | LIC | ELKO | NV | US | BLFT-20120514AFK | - | 138272 | 0.25 kW | 621.9m | RUBY RADIO CORPORATION | 
WTPL | 299 | A | FM | 107.7 MHz | LIC | HILLSBORO | NH | US | BLH-20040607ADF | - | 54910 | 1.25 kW | 217.m | WBIN, INC. | 
W299AM | 299 | D | FX | 107.7 MHz | LIC | LEBANON | NH | US | BLFT-20090929AJS | - | 84807 | 0.02 kW | 76.8m | LISBON COMMUNICATIONS, INC. | 
W299CX | 299 | D | FX | 107.7 MHz | CP | ROCHESTER | NH | US | BNPFT-20180507ABQ | - | 203151 | 0.25 kW | 0.m | CAPSTAR TX, LLC | 
WRRC | 299 | D | FM | 107.7 MHz | LIC | LAWRENCEVILLE | NJ | US | BLED-19921202KF | - | 6109 | 0.02 kW | 11.m | BOARD OF TRUSTEES OF RIDER COLLEGE | 
